"keyword";"id.x";"likes_count.x";"from_id.x";"from_name.x";"message.x";"created_time.x";"type";"link";"story";"comments_count.x";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count";"join_id";"from_id.y";"from_name.y";"message.y";"created_time.y";"likes_count.y";"comments_count.y";"id.y"
"Adalimumab";"1077097489075364_1159776294140816";1;1077097489075364;"Humira 40 mg Adalimumab oldatos injekció - Hungary";"Áldott, békés ünnepeket kívánunk mindenkinek!";"2016-12-24T21:07:42+0000";"photo";"https://www.facebook.com/Humira.hu/photos/a.1159776320807480.1073741829.1077097489075364/1159776294140816/?type=3";NA;0;0;0;0;0;0;0;1159776294140816;NA;NA;NA;NA;NA;NA;NA
"Adalimumab";"1077097489075364_1165756500209462";0;1077097489075364;"Humira 40 mg Adalimumab oldatos injekció - Hungary";"BUÉK";"2016-12-31T23:05:32+0000";"status";NA;NA;0;0;0;0;0;0;0;1165756500209462;NA;NA;NA;NA;NA;NA;NA
"Adalimumab";"1077097489075364_1169287796522999";1;1077097489075364;"Humira 40 mg Adalimumab oldatos injekció - Hungary";"2017. 01. 04 Humira Pen injektálva";"2017-01-04T22:15:38+0000";"status";NA;NA;0;0;0;0;0;0;0;1169287796522999;NA;NA;NA;NA;NA;NA;NA
"Adalimumab";"1077097489075364_1183381655113613";0;1077097489075364;"Humira 40 mg Adalimumab oldatos injekció - Hungary";NA;"2017-01-20T00:39:38+0000";"link";"http://7300.hu/hirek/figyelem-latogatasi-tilalom/";"Humira 40 mg Adalimumab oldatos injekció - Hungary shared a link.";0;0;0;0;0;0;0;1183381655113613;NA;NA;NA;NA;NA;NA;NA
"Adalimumab";"1077097489075364_1222309991220779";1;1077097489075364;"Humira 40 mg Adalimumab oldatos injekció - Hungary";"Kedves tagok, oldal kedvelők ! 
Az oldal Magyar nyelvű oldal!
Nem reklám céljából készült!
Próbál segíteni  régi vagy új Humira terápiában részesedő beteg részére információkat gyűjteni a gyógyszer alkalmazásáról , hatásairól. 
Kérlek benneteket a gyógyszer alkalmazásának módjáról, használatának sűrűségéről, vagy beszerzésének módjáról, informálódjatok immunológus orvosnál! 
Köszönöm szépen . További szép estét, és kellemes hétvégét kívánok mindenkinek";"2017-02-24T20:09:45+0000";"status";NA;NA;0;0;0;0;0;0;0;1222309991220779;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1154187371366375;483186988738046;"Mehemed Šogolj";"Dobar lijek primio Sam";"2016-12-18T21:51:49+0000";2;0;"1154187371366375_1154191274699318"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1154187371366375;483186988738046;"Mehemed Šogolj";"84 doze";"2016-12-18T21:52:18+0000";2;0;"1154187371366375_1154191528032626"
"Enbrel";"246978388713718_1443421019264309";0;1874250349514705;"Rudy Iraheta";"http://www.youtube.com/watch?v=kYR6U_qIiJw";"2014-07-31T19:16:11+0000";"video";"http://www.youtube.com/watch?v=kYR6U_qIiJw";NA;0;0;0;0;0;0;0;1443421019264309;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_714906458587573";0;10154542393098980;"Cynthia Bradley";"Paid Research for People with Rheumatoid Arthritis (taking Enbrel, Humira, SmartJect, Remicade, or Orencia), Ankylosing Spondylitis, Psoriatic Arthritis, Ulcerative Colitis, their Caregivers, and Nurses in Rheumatology. 

Date: October 2014
Compensation: $150 Cash
Time commitment: (1) 30-minute session
Location: San Jose, CA, Saratoga, CA, or San Francisco, CA

Interface Analysis Associates (IAA) is a Bay Area health care consumer research firm that conducts usability studies for medical devices and drug delivery systems. Our research helps to create patient-centered products that are safer, easier to learn, and more enjoyable to use. In our studies, we let you simulate use of a new device, procedure, or set of instructions and ask for your feedback and preferences. Everything is simulated in our studies- you are never asked to take any drug, injection, etc.

If you are interested in contributing to the design of future medication delivery devices and want to get paid for your input, please contact us today at (408) 907-6866 or email us at: iaa_research@yahoo.com. Please include your name, telephone number, and refer to the ""RA Study.""

Thank you.";"2014-08-26T00:27:43+0000";"status";NA;NA;0;0;0;0;0;0;0;714906458587573;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_795670157177869";0;10210607809344572;"Derek R Gordon";"Watching the ad with Phil . Anyone notice he steals that die cast truck he brings home";"2015-01-19T02:45:44+0000";"status";NA;NA;0;0;0;0;0;0;0;795670157177869;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_942233885854828";0;246978388713718;"Enbrel";"https://www.youtube.com/watch?v=tB0sREKkkUc";"2015-11-03T02:07:13+0000";"video";"https://www.youtube.com/watch?v=tB0sREKkkUc";NA;0;0;0;0;0;0;0;942233885854828;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_942234012521482";0;246978388713718;"Enbrel";"https://www.youtube.com/watch?v=lGGwg9GcPUA";"2015-11-03T02:07:55+0000";"link";"https://www.youtube.com/watch?v=lGGwg9GcPUA";NA;0;0;0;0;0;0;0;942234012521482;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_957335724344644";2;246978388713718;"Enbrel";"hello friends as they will with Enbrel?";"2015-12-10T01:05:16+0000";"status";NA;NA;0;0;0;0;0;0;0;957335724344644;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_1051217234956492";1;406258079726443;"Ben Dower";"Drop Phil Mickelson as your ""celebrity"" endorser. Not only does he think he should not pay taxes , the SEC gave him a free pass on insider trading. Phil Mickleson is a man with no integrity and an obvious liar why would you want him as a spokesman?  I will no longer allow your drug reps in my practice and will encourage colleagues to do the same";"2016-05-22T00:48:11+0000";"status";NA;NA;2;0;0;0;0;0;0;1051217234956492;1274970539245432;"Rick Alan";"He is a person that should never be trusted . I wonder ifhe cheats playing golf . God knows he stole money from thousands of investors but his slick lawyers got him off with just some fines . He should have done prison time like ant other criminal . But you people stick that jerk in our face with your ad's . Drop this bum he is a discrace  to too all golf sports fan .";"2016-12-15T22:07:20+0000";2;0;"1051217234956492_1218827148195499"
"Enbrel";"246978388713718_1051217234956492";1;406258079726443;"Ben Dower";"Drop Phil Mickelson as your ""celebrity"" endorser. Not only does he think he should not pay taxes , the SEC gave him a free pass on insider trading. Phil Mickleson is a man with no integrity and an obvious liar why would you want him as a spokesman?  I will no longer allow your drug reps in my practice and will encourage colleagues to do the same";"2016-05-22T00:48:11+0000";"status";NA;NA;2;0;0;0;0;0;0;1051217234956492;406258079726443;"Ben Dower";"I guess white collar crime pays.  Really ridiculous that he is kept as a spokes person.";"2016-12-16T02:21:03+0000";0;0;"1051217234956492_1218983288179885"
"Enbrel";"246978388713718_1122341171177431";0;10154373530901380;"Eric Mineau";"Every one need Enbrel ?? Pv me";"2016-09-07T20:29:45+0000";"status";NA;NA;0;0;0;0;0;0;0;1122341171177431;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_1224737717604442";0;1464252516927957;"Sheila Palinkas";"Thank you so much for the support card!  I am very grateful.";"2016-12-22T17:31:07+0000";"status";NA;NA;1;0;0;0;0;0;0;1224737717604442;1833004910295989;"Kamran Pipekesh";"Hi, what is the support card?";"2017-03-15T11:26:22+0000";0;0;"1224737717604442_1300346143376932"
"Enbrel";"246978388713718_10154499310062545";1;10154510593402544;"Candice Joy";"You have no idea how good it feels not to be digging at my skin and be able to wear shorts without being self conscious about scaley patches all over me... No more psoriasis for me #enbrel";"2017-02-26T23:13:14+0000";"photo";"https://www.facebook.com/photo.php?fbid=10154499310062545&set=o.246978388713718&type=3";NA;0;0;0;0;0;0;0;10154499310062544;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_1288011451277068";0;10211635560021022;"Maytte Modesto";"I have been on Enbrel for about 5 years now. I still can't give myself the shot. I hate needles and that click gives me anxiety not to mention that some of them are soooo slow!!! Any suggestions on how to make the experience better?????";"2017-03-03T00:57:36+0000";"status";NA;NA;0;0;0;0;0;0;0;1288011451277068;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"246978388713718_1300350870043126";4;246978388713718;"Enbrel";"Hello friends, excuse me that I have been a little absent, tell me your experiences with Enbrel";"2017-03-15T11:33:37+0000";"status";NA;NA;0;0;0;0;0;0;0;1300350870043126;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"378720988960210_378722792293363";2;378720988960210;"Enbrel";NA;"2014-11-03T12:30:28+0000";"photo";"https://www.facebook.com/378720988960210/photos/a.378722775626698.1073741825.378720988960210/378722792293363/?type=3";"Enbrel updated their profile picture.";0;4;0;0;0;0;0;378722792293363;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"378720988960210_378729608959348";4;378720988960210;"Enbrel";"ik zou graag in contact willen komen met mensen die ook enbrel gebruiken.";"2014-11-03T12:40:40+0000";"status";NA;NA;5;0;0;0;0;0;0;378729608959348;378720988960210;"Enbrel";"Ja alleen ik weet nog niet precies hoe ik de facebookpagina bekent maak";"2015-03-01T16:27:52+0000";0;0;"378729608959348_433342626831379"
"Enbrel";"378720988960210_378729608959348";4;378720988960210;"Enbrel";"ik zou graag in contact willen komen met mensen die ook enbrel gebruiken.";"2014-11-03T12:40:40+0000";"status";NA;NA;5;0;0;0;0;0;0;378729608959348;10210636823231190;"Anja Bos- van Hes";"Hoi ik was al lid van een engelse site voor enbrel gebruikers maar hier is ook 1 dus...:)";"2015-03-01T16:04:59+0000";1;0;"378729608959348_433335213498787"
"Enbrel";"378720988960210_378729608959348";4;378720988960210;"Enbrel";"ik zou graag in contact willen komen met mensen die ook enbrel gebruiken.";"2014-11-03T12:40:40+0000";"status";NA;NA;5;0;0;0;0;0;0;378729608959348;10210636823231190;"Anja Bos- van Hes";"Misschien vrienden uitnodigen? ? Weet t zo ook niet hoor ...������";"2015-03-01T17:03:26+0000";1;0;"378729608959348_433353370163638"
"Enbrel";"378720988960210_378729608959348";4;378720988960210;"Enbrel";"ik zou graag in contact willen komen met mensen die ook enbrel gebruiken.";"2014-11-03T12:40:40+0000";"status";NA;NA;5;0;0;0;0;0;0;378729608959348;1551753814852064;"Safet Fejzula";"Dass beste Medikament  leider in Deutschland bezahlt nicht mher die Krankenkasse dafür nehmen  wir benepali die nicht so besonders gut  ist";"2017-02-27T20:51:06+0000";0;0;"378729608959348_756141957884776"
"Enbrel";"378720988960210_378729608959348";4;378720988960210;"Enbrel";"ik zou graag in contact willen komen met mensen die ook enbrel gebruiken.";"2014-11-03T12:40:40+0000";"status";NA;NA;5;0;0;0;0;0;0;378729608959348;862353920573893;"Rayanne Bauer Gonçalves";"Eu uso...";"2017-02-01T23:18:24+0000";0;0;"378729608959348_742158589283113"
"Enbrel";"378720988960210_10152618556264601";0;10154552113799600;"P.j. Trpster";"Love this!  First time in years I do not have constant pain.";"2014-11-24T22:11:28+0000";"photo";"https://www.facebook.com/photo.php?fbid=10152618556264601&set=o.378720988960210&type=3";NA;0;0;0;0;0;0;0;10152618556264600;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"378720988960210_715325845299721";0;391153367917076;"Dorina Cojocaru";"Sa mi dea bunul Dumnezeu sa mi aprobe acest tratament ,ca sa pot sa merg mai departe  ,le multumesc celor care ma ajuta .";"2016-12-15T08:19:15+0000";"status";NA;NA;0;0;0;0;0;0;0;715325845299721;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;10212021992962976;"Jérôme Simonet";"tu le veux absolument en ""myclic""? il y a les seringues en 25";"2012-07-20T07:18:15+0000";0;0;"481990328496294_109869184"
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;1364977080227406;"Stephane Cohen";"Ca va sortir mais pas avant 24 mois... Autre option Myclic 50mg ts les 15 jours";"2012-07-20T20:46:01+0000";1;0;"481990328496294_109871808"
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;481966821831978;"Stylo Myclic Enbrel";"Merci pour cette info. 
Myclic 50mg toutes les semaines ne me couvrait que sur 3 jours. C'est pour cela que je suis passée à 2x25... Et c'est mieux. ";"2012-07-21T06:55:21+0000";0;0;"481990328496294_109873662"
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;10212018895491766;"Fabien Szyryj";"Depuis l'utilisation de Myclic, je suis passé d'une injection de 50 ml par semaine à une tous les 15 jours. j'espere pour tous que ce remède fasse le plus grand bien.";"2014-06-06T13:48:11+0000";1;0;"481990328496294_849831245045532"
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;1858243824442955;"Mieke Versluys";"Vandaag begonnen met enbrel 1maal 50ml in de week !!, ik ben benieuwd hopen op goed resultaat .";"2015-02-20T17:56:25+0000";1;0;"481990328496294_1007835282578460"
"Enbrel";"481966821831978_481990328496294";6;481966821831978;"Stylo Myclic Enbrel";"En créant cette page je souhaite sensibiliser le laboratoire en récoltant des témoignages qui souhaiteraient utiliser le stylo MYCLIC pour le dosage à 25mg dans le cadre du traitement contre la spondylarthrite ankylosante, dans un but de confort et de facilité à gérer ce traitement.";"2012-07-19T21:55:41+0000";"status";NA;NA;6;1;0;0;0;0;0;481990328496294;10210636823231190;"Anja Bos- van Hes";"Veel succes!! Heeft bij mij zeer goede resultaten :)";"2015-03-01T16:07:11+0000";0;0;"481990328496294_1013648251997163"
"Enbrel";"1428574470788367_1428577854121362";0;1428574470788367;"Enbrel Flacon";NA;"2015-04-12T13:45:40+0000";"photo";"https://www.facebook.com/1428574470788367/photos/a.1428577847454696.1073741825.1428574470788367/1428577854121362/?type=3";"Enbrel Flacon updated their profile picture.";1;1;0;0;0;0;0;1428577854121362;1428574470788367;"Enbrel Flacon";"enbrel flakon kullananlara 3000 tl yardım sizi bekliyor...";"2015-04-12T13:48:35+0000";1;1;"1428577854121362_1428578840787930"
"Enbrel";"259321830917351_259545814228286";3;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Je redonne la chance à vos bijoux fantaisies d'être porté à nouveau. Pour me contacter en MP. PARTAGE avec vos contacts!!!!";"2014-03-16T12:53:15+0000";"status";NA;NA;0;3;0;0;0;0;0;259545814228286;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_259550224227845";4;10213136502674030;"Marie-héléna Félix";"c'est ma soeur (pour mes contacts facebook)
";"2014-03-16T13:10:13+0000";"status";NA;NA;1;0;0;0;0;0;0;259550224227845;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"merci sister!";"2014-03-16T13:11:07+0000";0;0;"259550224227845_610362"
"Enbrel";"259321830917351_259827844200083";3;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"bonjour à toutes, bon une journée sous un ciel gris !!!";"2014-03-17T09:40:41+0000";"status";NA;NA;0;0;0;0;0;0;0;259827844200083;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_260122577503943";5;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Coucou à toutes 

Nous avons toutes dans une boîte des bijoux fantaisies ou non fantaisies. Mais malheureusement ils vous on lâchés ! ( fermoirs cassés , fils usés , élastique cassé , tiges abîmés , perte ou casse de perles ..........) je peux même faire des transformation! Tous les apprêts fantaisies sans nickel !!!!!
 
N 'hésitez pas à  me contacter! 
Bonne journée";"2014-03-18T11:57:48+0000";"status";NA;NA;1;14;0;0;0;0;0;260122577503943;1191508040977409;"Denis Templier";"cc aurelia je voudrais un renseignement pourrais tu rendre le brillant a de l'ambre tres tres vieux je possed un collier et un bracelet qui est a remonte de ma grand mere donc qui a au moins un siecle qui nest tout terne et j'y tiens quand penses tu merci";"2014-06-30T12:25:44+0000";0;3;"260122577503943_291865247663009"
"Enbrel";"259321830917351_260455517470649";0;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Bracelet et collier trop cour!!!! demander moi";"2014-03-19T13:55:59+0000";"status";NA;NA;0;0;0;0;0;0;0;260455517470649;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_261568870692647";1;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"bonjour à toute!!!!! bon dimanche";"2014-03-23T10:25:21+0000";"status";NA;NA;0;0;0;0;0;0;0;261568870692647;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_261898303993037";2;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Une fois assemblée";"2014-03-24T05:49:00+0000";"photo";"https://www.facebook.com/enbrelyscreatricedebijoux/photos/a.260447247471476.1073741827.259321830917351/261898303993037/?type=3";"Enbrelys créatrice de bijoux et d'accessoires fantaisie added a new photo to the album: Réparations,Remontages et Transformations — in Ploufragan.";0;1;0;0;0;0;0;261898303993037;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_261871427329058";2;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"BONJOUR, alors une journée grise et froide! ;(  

Réparation,remontage ou transformation? DEVIS GRATUIT EN MP.";"2014-03-24T11:22:57+0000";"status";NA;NA;0;1;0;0;0;0;0;261871427329058;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_261908593992008";1;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Un grand MERCI aux personnes qui me confie leurs bijoux !!!";"2014-03-24T14:16:33+0000";"status";NA;NA;1;0;0;0;0;0;0;261908593992008;1191508040977409;"Denis Templier";"cc t'inquietes j'aime beaucoup le principe et tu me connais bijoux fantaisies j'adore j'ai deux bracelets àremonter quand j'aurai le temps bis !!!!!!! a bientot";"2014-06-16T11:51:03+0000";0;1;"261908593992008_287448961437971"
"Enbrel";"259321830917351_262409040608630";0;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"voilà le résultat !";"2014-03-26T08:26:15+0000";"photo";"https://www.facebook.com/enbrelyscreatricedebijoux/photos/a.260447247471476.1073741827.259321830917351/262409040608630/?type=3";"Enbrelys créatrice de bijoux et d'accessoires fantaisie in Ploufragan.";0;0;0;0;0;0;0;262409040608630;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_262410017275199";2;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Bonjour à toutes.    

   Je peux réaliser des modèles de bijoux d'après un modèle que vous avez vue.  Même pour les MARIAGES.  Bonne journée à toutes";"2014-03-26T08:34:21+0000";"status";NA;NA;0;0;0;0;0;0;0;262410017275199;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_263509997165201";2;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Bonjour à toutes! 

Si comme ma cliente vous avez envie d'acheter des kits de bijoux mais ne savez pas comment faire ou n'avez pas d'outils pour le réaliser ! Je suis là pour vous le faire.";"2014-03-29T10:02:42+0000";"status";NA;NA;0;1;0;0;0;0;0;263509997165201;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_266590406857160";2;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"bonjour à toutes!!!
 
Si vous avez ou quelqu'un dans votre entourage  a un collier de perles de culture ou bracelet a faire remonter avec des nœuds a faire entre chaque perles, n'hésiter pas à me le demander et faite le savoir autour de vous. bonne journée!";"2014-04-08T11:01:42+0000";"status";NA;NA;0;0;0;0;0;0;0;266590406857160;NA;NA;NA;NA;NA;NA;NA
"Enbrel";"259321830917351_266594240190110";6;259321830917351;"Enbrelys créatrice de bijoux et d'accessoires fantaisie";"Il me manque 8 j'aime!!!!!! Alors dite à vos amies de partager avec leurs amies etc.............. MERCI à celles et ceux qui l'on fait ;)";"2014-04-08T11:23:35+0000";"status";NA;NA;0;3;0;0;0;0;0;266594240190110;NA;NA;NA;NA;NA;NA;NA
